Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1739434631,2,,Aggregated,18.600000,0.000000,3,4,4,4,4,5,8,10,210,340,340,1040,0,3,4.196838761429087,1.651288941502571,341.41981415450573,3.9307692307692306
1739434632,2,,Aggregated,18.400000,0.000000,3,4,4,4,4,5,8,10,210,340,340,1060,0,3,4.183441759877891,1.651288941502571,341.41981415450573,3.9339622641509435
1739434633,2,,Aggregated,19.700000,0.000000,3,4,4,4,4,5,8,10,210,340,340,1079,0,3,4.167818573956914,1.651288941502571,341.41981415450573,3.9379054680259498
1739434634,2,,Aggregated,20.000000,0.000000,3,4,4,4,4,5,8,10,210,340,340,1098,0,3,4.154308874648614,1.651288941502571,341.41981415450573,3.941712204007286
1739434635,2,,Aggregated,20.600000,0.000000,3,4,4,4,4,5,7,10,210,340,340,1116,0,3,4.1359316350685225,1.651288941502571,341.41981415450573,3.946236559139785
1739434636,2,,Aggregated,20.200000,0.000000,3,4,4,4,4,5,7,10,210,340,340,1132,0,3,4.116468055028956,1.500668004155159,341.41981415450573,3.9717314487632507
1739434637,2,,Aggregated,20.100000,0.000000,3,4,4,4,4,5,7,10,210,340,340,1148,0,3,4.088131808237747,1.500668004155159,341.41981415450573,3.9581881533101044
1739434638,2,,Aggregated,19.500000,0.000000,3,4,4,4,4,5,7,10,210,340,340,1161,0,3,4.073343811673814,1.500668004155159,341.41981415450573,3.96640826873385
1739434639,2,,Aggregated,19.100000,0.000000,3,4,4,4,4,5,7,10,210,340,340,1189,0,3,4.037054109914249,1.500668004155159,341.41981415450573,3.9621530698065603
1739434640,2,,Aggregated,18.500000,0.000000,3,4,4,4,4,5,7,9,210,340,340,1205,0,3,4.021009305855298,1.500668004155159,341.41981415450573,3.949377593360996
1739434641,2,,Aggregated,19.400000,0.000000,3,4,4,4,4,5,7,10,210,340,340,1225,0,3,4.010048879652607,1.4857519418001175,341.41981415450573,3.969795918367347
1739434642,2,,Aggregated,19.500000,0.000000,3,4,4,4,4,5,7,10,210,340,340,1239,0,3,4.020145110322931,1.4857519418001175,341.41981415450573,3.994350282485876
1739434643,2,,Aggregated,19.000000,0.000000,3,4,4,4,4,5,7,10,210,340,340,1268,0,3,4.003063655878514,1.4857519418001175,341.41981415450573,3.9889589905362777
1739434644,2,,Aggregated,18.100000,0.000000,3,4,4,4,4,5,7,10,210,340,340,1281,0,3,4.000195669218211,1.4857519418001175,341.41981415450573,3.996096799375488
1739434645,2,,Aggregated,19.000000,0.000000,3,4,4,4,4,5,7,10,210,340,340,1300,0,3,3.9807102951006246,1.4857519418001175,341.41981415450573,3.9815384615384617
1739434646,2,,Aggregated,18.100000,0.000000,3,4,4,4,4,5,7,10,210,340,340,1317,0,3,3.9734226413178644,1.4857519418001175,341.41981415450573,3.9688686408504177
1739434647,2,,Aggregated,17.900000,0.000000,3,4,4,4,4,5,7,10,210,340,340,1331,0,3,3.98440016706486,1.4857519418001175,341.41981415450573,3.9917355371900825
1739434648,2,,Aggregated,18.100000,0.000000,3,4,4,4,4,5,7,10,210,340,340,1351,0,3,3.9781835261073315,1.4857519418001175,341.41981415450573,3.9770540340488525
1739434649,2,,Aggregated,18.400000,0.000000,3,4,4,4,4,5,7,10,210,340,340,1367,0,3,3.97594205097683,1.4857519418001175,341.41981415450573,3.981711777615216
1739434650,2,,Aggregated,19.200000,0.000000,3,4,4,4,4,5,7,10,210,340,340,1388,0,3,3.974464155669171,1.4857519418001175,341.41981415450573,4.030259365994237
1739434651,2,,Aggregated,18.000000,0.000000,3,4,4,4,4,5,7,10,210,340,340,1404,0,3,3.967502478780782,1.4857519418001175,341.41981415450573,4.018518518518518
1739434652,2,,Aggregated,18.000000,0.000000,3,4,4,4,4,5,7,10,210,340,340,1429,0,3,3.983136012295145,1.4857519418001175,341.41981415450573,4.03149055283415
1739434653,2,,Aggregated,17.900000,0.000000,3,4,4,4,4,5,7,10,210,340,340,1457,0,3,3.974566854250169,1.4857519418001175,341.41981415450573,4.026767330130405
1739434654,2,,Aggregated,18.600000,0.000000,3,4,4,4,4,5,7,10,210,340,340,1470,0,3,3.9702701382339,1.4857519418001175,341.41981415450573,4.017687074829932
1739434655,2,,Aggregated,18.700000,0.000000,3,4,4,4,4,5,7,11,210,340,340,1486,0,3,3.975812781321369,1.4857519418001175,341.41981415450573,4.021534320323015
1739434656,2,,Aggregated,19.000000,0.000000,3,4,4,4,4,5,7,10,210,340,340,1504,0,3,3.970771678723395,1.4857519418001175,341.41981415450573,4.023936170212766
1739434657,2,,Aggregated,19.000000,0.000000,3,4,4,4,4,5,7,10,210,340,340,1526,0,3,3.9670820894796366,1.4857519418001175,341.41981415450573,4.023591087811272
1739434658,2,,Aggregated,18.800000,0.000000,3,4,4,4,4,5,7,10,210,340,340,1554,0,3,3.9525355717006643,1.4857519418001175,341.41981415450573,4.019305019305019
1739434659,2,,Aggregated,19.300000,0.000000,3,4,4,4,4,5,7,10,210,340,340,1573,0,3,3.9356388548331056,1.4857519418001175,341.41981415450573,4.020979020979021
1739434660,2,,Aggregated,19.900000,0.000000,3,4,4,4,4,5,7,11,210,340,340,1599,0,3,3.9297790599147033,1.4857519418001175,341.41981415450573,4.059412132582865
1739434661,2,,Aggregated,20.600000,0.000000,3,4,4,4,4,5,7,10,210,340,340,1619,0,3,3.9158475034771842,1.4857519418001175,341.41981415450573,4.059913526868438
1739434662,2,,Aggregated,21.500000,0.000000,3,4,4,4,4,5,7,10,210,340,340,1646,0,3,3.9103502709812337,1.4857519418001175,341.41981415450573,4.055893074119076
1739434663,2,,Aggregated,21.400000,0.000000,3,4,4,4,4,5,7,10,210,340,340,1670,0,3,3.906486826407874,1.4857519418001175,341.41981415450573,4.040718562874251
1739434664,2,,Aggregated,21.500000,0.000000,3,4,4,4,4,5,7,10,210,340,340,1705,0,3,3.903116115377096,1.4857519418001175,341.41981415450573,4.058064516129032
1739434665,2,,Aggregated,21.100000,0.000000,3,4,4,4,4,5,7,10,210,340,340,1732,0,3,3.8944064267409866,1.4857519418001175,341.41981415450573,4.066974595842956
1739434666,2,,Aggregated,22.800000,0.000000,3,4,4,4,4,5,7,10,210,340,340,1754,0,3,3.885272520773767,1.4857519418001175,341.41981415450573,4.053591790193843
1739434667,2,,Aggregated,24.100000,0.000000,3,4,4,4,4,5,7,10,210,340,340,1781,0,3,3.8769275529424103,1.4857519418001175,341.41981415450573,4.037619314991578
1739434668,2,,Aggregated,25.200000,0.000000,3,4,4,4,4,5,7,10,210,340,340,1801,0,3,3.8809225869172153,1.4857519418001175,341.41981415450573,4.038312048861743
1739434669,2,,Aggregated,24.900000,0.000000,3,4,4,4,4,5,7,10,210,340,340,1820,0,3,3.8835654301302776,1.4857519418001175,341.41981415450573,4.0516483516483515
1739434670,2,,Aggregated,24.800000,0.000000,3,4,4,4,4,5,7,10,210,340,340,1839,0,3,3.883246154650487,1.4857519418001175,341.41981415450573,4.064709081022294
